2009dp 25  20 27 02.46  -18 34 08.5  19.263 0.349  17.761 0.011  17.169 0.019  16.925 0.020  18.224 0.008  17.444 0.040
2009dp 26  20 26 59.95  -18 36 20.4  19.512 0.102  17.973 0.040  17.287 0.040  17.086 0.016  18.391 0.025  17.637 0.046
2009dp 27  20 27 04.91  -18 39 31.0   ---   ---    19.965 0.027  18.762 0.028  17.470 0.042   ---   ---     ---   ---
2009dt  6  22 09 55.04  -36 07 33.3  17.024 0.017  15.349 0.048  14.772 0.082  14.600 0.095  15.808 0.072  15.074 0.020
2009dt  7  22 10 29.06  -36 06 27.0  16.620 0.027  15.516 0.048  15.128 0.066  15.016 0.083  15.875 0.062  15.312 0.024
2009dt  8  22 10 16.02  -36 05 38.5  18.181 0.113  16.006 0.048  15.175 0.066  14.891 0.085  16.587 0.062  15.633 0.020
2009dt  9  22 10 00.50  -36 07 27.2  17.427 0.032  16.087 0.046  15.531 0.068  15.338 0.085  16.537 0.064  15.831 0.021
2009dt 10  22 10 13.82  -36 09 07.8  19.471 0.100  16.409 0.051  15.309 0.072  14.855 0.089  17.236 0.063  15.908 0.027
2009dt 11  22 10 03.22  -36 04 12.3  18.120 0.052  16.755 0.049  16.197 0.067  15.987 0.099  17.189 0.080  16.495 0.021
2009dt 12  22 10 28.89  -36 06 10.2  17.990 0.061  16.736 0.048  16.190 0.063  15.959 0.083  17.156 0.053  16.484 0.028
2009dt 13  22 09 53.06  -36 04 27.6  17.534 0.030  16.661 0.044  16.393 0.071  16.325 0.074  16.912 0.090  16.527 0.025
2009dt 14  22 10 08.18  -36 08 17.5  18.114 0.083  17.225 0.048  16.958 0.078  16.859 0.105  17.464 0.069  17.076 0.038
2009dt 15  22 10 12.36  -36 09 22.9  19.236 0.061  17.507 0.053  16.875 0.068  16.668 0.087  18.071 0.062  17.217 0.018
2009dt 16  22 10 27.85  -36 07 23.8   ---   ---    18.215 0.069  16.948 0.074  16.254 0.092  18.997 0.077  17.717 0.033
2009dt 17  22 10 11.62  -36 06 51.7  19.286 0.058  18.184 0.038  17.620 0.083  17.502 0.119  18.640 0.142  17.953 0.075
2009dt 18  22 10 04.06  -36 06 24.4   ---   ---    18.283 0.086  17.247 0.058  16.853 0.067  19.006 0.097  17.825 0.017
